slug,name,brand,type,mount,film_format,introduced,image,wikidata,commons_file,wikipedia,source
wrayflex,Wrayflex,Wray,SLR,,35mm,,images/wray/wrayflex.jpg,Q140560364,Wrayflex I & II.jpg,,wikidata
