slug,name,brand,type,mount,film_format,introduced,image,wikidata,commons_file,wikipedia,source
kine-exakta,Kine Exakta,Ihagee,SLR,Exakta,35mm,,images/ihagee/kine-exakta.jpg,Q209798,Kine Exakta V1.jpg,https://en.wikipedia.org/wiki/Kine_Exakta,wikidata
