slug,name,brand,type,mount,film_format,introduced,image,wikidata,commons_file,wikipedia,source
leica-r4-r7,Leica R4-R7,Leica Camera,SLR,,35mm,,,Q16152800,,https://en.wikipedia.org/wiki/Leica_R4%E2%80%93R7,wikidata
