slug,name,brand,mount,film_format,focal_length_mm,max_aperture,introduced,filter_mm,weight_g,image,wikidata,commons_file,wikipedia,source
dirkon-50mm,Dirkon 50mm,ABC,,35mm,50,130,,,,,Q123267934,,,wikidata
