slug,name,brand,type,mount,film_format,introduced,image,wikidata,commons_file,wikipedia,source
canon-t60,Canon T60,Cosina,SLR,Canon FD lens mount,35mm,1990,images/cosina/canon-t60.jpg,Q63113,Canon T60.jpg,https://en.wikipedia.org/wiki/Canon_T60,wikidata
