slug,name,brand,type,mount,film_format,introduced,image,wikidata,commons_file,wikipedia,source
sport,Sport,LOMO,SLR,,35mm,,images/lomo/sport.jpg,Q1993821,GOMZ Sport.jpg,https://en.wikipedia.org/wiki/Sport_(camera),wikidata
